INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
212047851,3201,,PROPERTY - LOST/ MISSING,D14, ,0,2021-07-13 11:23:00,2021,7,Tuesday,11,,FANEUIL ST,42.352859184922444,-71.15986748836558,"(42.352859184922444, -71.15986748836558)"
212047850,3115,,INVESTIGATE PERSON,B2,313,0,2021-07-13 11:07:00,2021,7,Tuesday,11,,DECKARD ST,42.31587739576609,-71.08510889142046,"(42.31587739576609, -71.08510889142046)"
212047845,801,,ASSAULT - SIMPLE,D14,778,0,2021-07-09 19:00:00,2021,7,Friday,19,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
212047841,1402,,VANDALISM,B3,439,0,2021-07-13 09:55:00,2021,7,Tuesday,9,,STRATTON ST,42.28881221925629,-71.08513152352724,"(42.28881221925629, -71.08513152352724)"
212047838,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,282,0,2021-07-01 09:00:00,2021,7,Thursday,9,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
212047837,3115,,INVESTIGATE PERSON,B2, ,0,2021-07-13 10:24:00,2021,7,Tuesday,10,,"BLUE HILL AVE & WAVERLY ST
ROXBURY  MA 02119
UNITE",42.31987297874254,-71.07776894344731,"(42.31987297874254, -71.07776894344731)"
212047836,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,282,0,2021-07-13 09:45:00,2021,7,Tuesday,9,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
212047834,617,,LARCENY THEFT FROM BUILDING,B2,321,0,2021-07-13 05:41:00,2021,7,Tuesday,5,,BLUE HILL AVE,42.309894536292624,-71.0823185401468,"(42.309894536292624, -71.0823185401468)"
212047833,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,320,0,2021-07-13 09:48:00,2021,7,Tuesday,9,,HARTWELL ST,42.30936380087264,-71.08416777254996,"(42.30936380087264, -71.08416777254996)"
212047827,1106,,FRAUD - CREDIT CARD / ATM FRAUD,D14,807,0,2021-07-12 19:10:00,2021,7,Monday,19,,SOLDIERS FIELD RD,42.36428664093802,-71.13675636326127,"(42.36428664093802, -71.13675636326127)"
212047823,3410,,TOWED MOTOR VEHICLE,B3,468,0,2021-07-13 07:45:00,2021,7,Tuesday,7,,HAZLETON ST,42.28250690049593,-71.09891212139449,"(42.28250690049593, -71.09891212139449)"
212047822,3207,,PROPERTY - FOUND,B2,289,0,2021-07-13 08:31:00,2021,7,Tuesday,8,,SCHROEDER PLZ,42.33367921810846,-71.09187754618458,"(42.33367921810846, -71.09187754618458)"
212047817,3114,,INVESTIGATE PROPERTY,B2,262,0,2021-07-13 08:15:00,2021,7,Tuesday,8,,W COTTAGE ST,42.32043433611956,-71.07722041137764,"(42.32043433611956, -71.07722041137764)"
212047805,3006,,SICK/INJURED/MEDICAL - PERSON,B2,327,0,2021-07-13 03:47:00,2021,7,Tuesday,3,,WOODCLIFF ST,42.315572849722614,-71.07503392904671,"(42.315572849722614, -71.07503392904671)"
212047799,801,,ASSAULT - SIMPLE,B3,430,0,2021-07-13 02:24:00,2021,7,Tuesday,2,,WOODROW AVE,42.285760841425144,-71.09030348679698,"(42.285760841425144, -71.09030348679698)"
212047792,2403,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,B3,435,0,2021-07-13 01:37:00,2021,7,Tuesday,1,,NORFOLK ST,42.28828038017971,-71.07652688259441,"(42.28828038017971, -71.07652688259441)"
212047791,3301,,VERBAL DISPUTE,B3,454,0,2021-07-13 02:06:00,2021,7,Tuesday,2,,RIPLEY RD,42.2992630326008,-71.0762651335127,"(42.2992630326008, -71.0762651335127)"
212047781,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,2021-07-13 00:50:00,2021,7,Tuesday,0,,"COLUMBIA RD & DEVON ST
DORCHESTER  MA 02121
UNITED",42.30756697894642,-71.07608102310111,"(42.30756697894642, -71.07608102310111)"
212047776,3402,,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",D14,939,0,2021-07-12 22:40:00,2021,7,Monday,22,,FANEUIL ST,42.35555336396721,-71.15274721395072,"(42.35555336396721, -71.15274721395072)"
212047773,3006,,SICK/INJURED/MEDICAL - PERSON,B2,326,0,2021-07-12 23:10:00,2021,7,Monday,23,,BLUE HILL AVE,42.31432111656021,-71.0790058564827,"(42.31432111656021, -71.0790058564827)"
212047763,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D14, ,0,2021-07-12 22:25:00,2021,7,Monday,22,,"MARKET ST & N BEACON ST
BRIGHTON  MA 02135
UNITED ",42.35615898461588,-71.1491019749891,"(42.35615898461588, -71.1491019749891)"
212047762,3005,,SICK ASSIST,B2,587,0,2021-07-12 22:36:00,2021,7,Monday,22,,ALLEGHANY ST,42.33056976709614,-71.0995908942997,"(42.33056976709614, -71.0995908942997)"
212047760,3805,,M/V ACCIDENT - POLICE VEHICLE,B2, ,0,2021-07-12 22:33:00,2021,7,Monday,22,,"BLUE HILL AVE & FAYSTON ST
ROXBURY  MA 02121
UNITE",42.314043955204795,-71.07917999805517,"(42.314043955204795, -71.07917999805517)"
212047755,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B2, ,0,2021-07-13 00:00:00,2021,7,Tuesday,0,,"BLUE HILL AVE & FAYSTON ST
BOSTON  MA 02121
UNITED",42.31403003734419,-71.07919003739481,"(42.31403003734419, -71.07919003739481)"
212047753,617,,LARCENY THEFT FROM BUILDING,D14,778,0,2021-07-12 22:14:00,2021,7,Monday,22,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
212047746,1402,,VANDALISM,B2,261,0,2021-07-12 20:50:00,2021,7,Monday,20,,DUDLEY ST,42.3210416905708,-71.07215290722797,"(42.3210416905708, -71.07215290722797)"
212047745,3301,,VERBAL DISPUTE,B3,426,0,2021-07-12 20:35:00,2021,7,Monday,20,,RIVER ST,42.26956689298912,-71.09075049266373,"(42.26956689298912, -71.09075049266373)"
212047741,2647,,THREATS TO DO BODILY HARM,D14,796,0,2021-07-12 20:50:00,2021,7,Monday,20,,GLENVILLE TER,42.351299427331824,-71.1310398131848,"(42.351299427331824, -71.1310398131848)"
212047739,3005,,SICK ASSIST,B2,316,0,2021-07-12 20:46:00,2021,7,Monday,20,,HAROLD ST,42.312596296078596,-71.09287583752645,"(42.312596296078596, -71.09287583752645)"
212047734,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,282,0,2021-07-12 19:00:00,2021,7,Monday,19,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
212047733,619,,LARCENY ALL OTHERS,B2,330,0,2021-07-12 18:00:00,2021,7,Monday,18,,PASADENA RD,42.305113750185974,-71.08243229684746,"(42.305113750185974, -71.08243229684746)"
212047732,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,435,0,2021-07-12 20:19:00,2021,7,Monday,20,,PEACEVALE RD,42.2871667396152,-71.07633478981265,"(42.2871667396152, -71.07633478981265)"
212047731,3115,,INVESTIGATE PERSON,B2,237,0,2021-07-12 16:00:00,2021,7,Monday,16,,GENE ST,42.31947813428925,-71.06554086650206,"(42.31947813428925, -71.06554086650206)"
212047726,3005,,SICK ASSIST,D14,800,0,2021-07-12 19:43:00,2021,7,Monday,19,,GARDNER ST,42.353613712141204,-71.12967302016737,"(42.353613712141204, -71.12967302016737)"
212047717,2905,,VAL - VIOLATION OF AUTO LAW,B2, ,0,2021-07-12 17:29:00,2021,7,Monday,17,,PALMER ST,42.33041863377052,-71.08250129670405,"(42.33041863377052, -71.08250129670405)"
212047715,3502,,MISSING PERSON - LOCATED,B3,446,0,2021-07-12 19:23:00,2021,7,Monday,19,,ATHELWOLD ST,42.29603943268038,-71.0771702275424,"(42.29603943268038, -71.0771702275424)"
212047705,801,,ASSAULT - SIMPLE,B2,282,0,2021-07-12 17:30:00,2021,7,Monday,17,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
212047700,2905,,VAL - VIOLATION OF AUTO LAW,B2, ,0,2021-07-12 17:31:00,2021,7,Monday,17,,"SONOMA ST & MAPLE ST
BOSTON  MA 02121
UNITED STATE",42.307990019393834,-71.08638005116406,"(42.307990019393834, -71.08638005116406)"
212047691,801,,ASSAULT - SIMPLE,D14,791,0,2021-07-06 23:00:00,2021,7,Tuesday,23,,COMMONWEALTH AVE,42.34499703704425,-71.14173852886192,"(42.34499703704425, -71.14173852886192)"
212047689,3006,,SICK/INJURED/MEDICAL - PERSON,B2,911,0,2021-07-12 16:56:00,2021,7,Monday,16,,ANNUNCIATION RD,42.335062177633304,-71.0931678123782,"(42.335062177633304, -71.0931678123782)"
212047687,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,D14,804,0,2021-07-12 16:58:00,2021,7,Monday,16,,HICHBORN ST,42.35561799631772,-71.14243653345741,"(42.35561799631772, -71.14243653345741)"
212047675,3006,,SICK/INJURED/MEDICAL - PERSON,B3,428,0,2021-07-12 16:34:00,2021,7,Monday,16,,MORTON ST,42.284055878370744,-71.09045321700486,"(42.284055878370744, -71.09045321700486)"
212047674,3115,,INVESTIGATE PERSON,B3,474,0,2021-07-12 15:49:00,2021,7,Monday,15,,CORMAN RD,42.27177610082112,-71.10167880808832,"(42.27177610082112, -71.10167880808832)"
212047672,1107,,FRAUD - IMPERSONATION,B2,282,0,2021-06-23 12:00:00,2021,6,Wednesday,12,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
212047663,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,794,0,2021-07-12 11:00:00,2021,7,Monday,11,,COMMONWEALTH AVE,42.34835707755709,-71.13645290629044,"(42.34835707755709, -71.13645290629044)"
212047659,3115,,INVESTIGATE PERSON,B3,429,0,2021-07-12 15:06:00,2021,7,Monday,15,,NORFOLK ST,42.281996337754535,-71.08661102734541,"(42.281996337754535, -71.08661102734541)"
212047657,3018,,SICK/INJURED/MEDICAL - POLICE,B3,421,0,2021-07-04 00:00:00,2021,7,Sunday,0,,MORTON ST,42.280612303395294,-71.08350145993505,"(42.280612303395294, -71.08350145993505)"
212047656,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2,328,0,2021-07-12 14:40:00,2021,7,Monday,14,,MAGNOLIA ST,42.31193478243856,-71.07341981502567,"(42.31193478243856, -71.07341981502567)"
212047654,3005,,SICK ASSIST,D14,796,0,2021-07-12 13:28:00,2021,7,Monday,13,,CHESTER ST,42.351593975067345,-71.12865658995032,"(42.351593975067345, -71.12865658995032)"
212047649,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,282,0,2021-07-10 23:30:00,2021,7,Saturday,23,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
212047647,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2,613,0,2021-07-12 13:45:00,2021,7,Monday,13,,FRANCIS ST,42.33730900898175,-71.10977389252434,"(42.33730900898175, -71.10977389252434)"
212047639,1102,,FRAUD - FALSE PRETENSE / SCHEME,B3,465,0,2021-06-14 12:30:00,2021,6,Monday,12,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
212047634,619,,LARCENY ALL OTHERS,D14,778,0,2021-07-11 02:30:00,2021,7,Sunday,2,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
212047633,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,282,0,2021-07-11 21:45:00,2021,7,Sunday,21,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
212047622,1402,,VANDALISM,B3,465,0,2021-07-09 18:00:00,2021,7,Friday,18,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
212047619,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B3,466,0,2021-07-12 11:36:00,2021,7,Monday,11,,DEERING RD,42.2850178079115,-71.09478601571234,"(42.2850178079115, -71.09478601571234)"
212047611,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2, ,0,2021-07-12 12:32:00,2021,7,Monday,12,,"ADAMS ST & DUBOIS ST
ROXBURY  MA 02119
UNITED STAT",42.32873996722142,-71.07624399035016,"(42.32873996722142, -71.07624399035016)"
212047610,3006,,SICK/INJURED/MEDICAL - PERSON,B3,463,0,2021-07-12 12:01:00,2021,7,Monday,12,,PARKWAY ST,42.29690444496603,-71.09026739679301,"(42.29690444496603, -71.09026739679301)"
212047601,3112,,LANDLORD - TENANT,B2,282,0,2021-05-01 12:00:00,2021,5,Saturday,12,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
212047599,3207,,PROPERTY - FOUND,B2,612,0,2021-07-12 08:45:00,2021,7,Monday,8,,LONGWOOD AVE,42.33744151891779,-71.10428095571272,"(42.33744151891779, -71.10428095571272)"
212047597,3410,,TOWED MOTOR VEHICLE,B3, ,0,2021-07-12 10:49:00,2021,7,Monday,10,,BABSON ST,42.273361154599925,-71.09196823711389,"(42.273361154599925, -71.09196823711389)"
212047596,801,,ASSAULT - SIMPLE,B2,304,0,2021-07-12 10:16:00,2021,7,Monday,10,,WASHINGTON ST,42.318515336572005,-71.09560595881274,"(42.318515336572005, -71.09560595881274)"
212047591,724,,AUTO THEFT,B2,588,0,2021-07-12 11:20:00,2021,7,Monday,11,,GURNEY ST,42.33201285064138,-71.09598981964692,"(42.33201285064138, -71.09598981964692)"
212047590,3201,,PROPERTY - LOST/ MISSING,D14,778,0,2021-07-11 16:00:00,2021,7,Sunday,16,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
212047586,2670,,HARASSMENT/ CRIMINAL HARASSMENT,B2,265,0,2021-07-12 10:35:00,2021,7,Monday,10,,WAVERLY ST,42.36095924979293,-71.14141438052258,"(42.36095924979293, -71.14141438052258)"
212047584,617,,LARCENY THEFT FROM BUILDING,D14,778,0,2021-07-10 01:00:00,2021,7,Saturday,1,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
212047579,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,281,0,2021-07-12 09:48:00,2021,7,Monday,9,,MOUNT PLEASANT AVE,42.32819458321523,-71.07933429485394,"(42.32819458321523, -71.07933429485394)"
212047578,724,,AUTO THEFT,B2,264,0,2021-07-12 10:17:00,2021,7,Monday,10,,JULIAN ST,42.31934008996267,-71.07669165836927,"(42.31934008996267, -71.07669165836927)"
212047574,1402,,VANDALISM,B3,465,0,2021-07-09 20:00:00,2021,7,Friday,20,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
212047569,540,,BURGLARY - COMMERICAL,D14,762,0,2021-07-11 08:00:00,2021,7,Sunday,8,,WASHINGTON ST,42.34890288662353,-71.15890933824359,"(42.34890288662353, -71.15890933824359)"
212047568,3201,,PROPERTY - LOST/ MISSING,B2,282,0,2021-07-11 16:00:00,2021,7,Sunday,16,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
212047567,3115,,INVESTIGATE PERSON,B3,465,0,2021-07-10 22:45:00,2021,7,Saturday,22,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
212047565,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,465,0,2021-07-12 07:45:00,2021,7,Monday,7,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
212047550,3007,,SUDDEN DEATH,B3,426,0,2021-07-12 06:10:00,2021,7,Monday,6,,RIVER ST,42.26956689298912,-71.09075049266373,"(42.26956689298912, -71.09075049266373)"
212047546,3114,,INVESTIGATE PROPERTY,B3,410,0,2021-07-12 04:36:00,2021,7,Monday,4,,MORTON ST,42.276088180808685,-71.07445442779269,"(42.276088180808685, -71.07445442779269)"
212047542,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,287,0,2021-07-12 03:15:00,2021,7,Monday,3,,ESTABROOK RD,42.33204540373986,-71.08478299171576,"(42.33204540373986, -71.08478299171576)"
212047539,3115,,INVESTIGATE PERSON,B3,432,0,2021-07-11 21:53:00,2021,7,Sunday,21,,BALLOU AVE,42.285554128147695,-71.0824562289942,"(42.285554128147695, -71.0824562289942)"
212047533,2905,,VAL - VIOLATION OF AUTO LAW,B2, ,0,2021-07-12 02:30:00,2021,7,Monday,2,,WARREN ST,42.315875628225506,-71.08310526400454,"(42.315875628225506, -71.08310526400454)"
212047528,2907,,VAL - OPERATING AFTER REV/SUSP.,B2, ,0,2021-07-12 00:50:00,2021,7,Monday,0,,SEAVER ST,42.310272012872865,-71.09249373516742,"(42.310272012872865, -71.09249373516742)"
212047514,3807,,M/V ACCIDENT - OTHER CITY VEHICLE,B2, ,0,2021-07-11 23:19:00,2021,7,Sunday,23,,"MAPLE ST & NAZING ST
BOSTON  MA 02121
UNITED STATE",42.30716001251273,-71.08705001868165,"(42.30716001251273, -71.08705001868165)"
212047500,3006,,SICK/INJURED/MEDICAL - PERSON,B2, ,0,2021-07-11 22:47:00,2021,7,Sunday,22,,"MELNEA CASS BLVD & HAMPDEN ST
ROXBURY  MA 02119
UN",42.33117802433381,-71.07482102241434,"(42.33117802433381, -71.07482102241434)"
212047490,617,,LARCENY THEFT FROM BUILDING,B2, ,0,2021-07-11 00:00:00,2021,7,Sunday,0,,BLUE HILL AVE,42.309384374119325,-71.08262277183324,"(42.309384374119325, -71.08262277183324)"
212047489,736,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN IN BOSTON) MUST BE SUPPLEMENTAL,D14,778,0,2021-07-10 10:00:00,2021,7,Saturday,10,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
212047488,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D14,785,0,2021-07-11 22:16:00,2021,7,Sunday,22,,WASHINGTON ST,42.305117911595325,-71.08019087629083,"(42.305117911595325, -71.08019087629083)"
212047487,3114,,INVESTIGATE PROPERTY,B3,429,1,2021-07-11 21:41:00,2021,7,Sunday,21,,MORTON ST,42.2837459275895,-71.08938231696787,"(42.2837459275895, -71.08938231696787)"
212047485,3114,,INVESTIGATE PROPERTY,B2,257,0,2021-07-11 21:11:00,2021,7,Sunday,21,,STOUGHTON ST,42.31661749735653,-71.0640782725732,"(42.31661749735653, -71.0640782725732)"
212047482,3005,,SICK ASSIST,D14,795,0,2021-07-11 20:46:00,2021,7,Sunday,20,,HIGGINS ST,42.353015925078346,-71.13573200134877,"(42.353015925078346, -71.13573200134877)"
212047481,3115,,INVESTIGATE PERSON,B2,288,0,2021-07-11 20:21:00,2021,7,Sunday,20,,WASHINGTON ST,42.329748204791635,-71.08454011649543,"(42.329748204791635, -71.08454011649543)"
212047464,3115,,INVESTIGATE PERSON,B3,455,0,2021-07-11 18:56:00,2021,7,Sunday,18,,NORWELL ST,42.30195045244791,-71.07798087525897,"(42.30195045244791, -71.07798087525897)"
212047459,3502,,MISSING PERSON - LOCATED,B2,282,0,2021-07-10 19:00:00,2021,7,Saturday,19,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
212047456,520,,BURGLARY - RESIDENTIAL,D14,764,0,2021-07-11 18:47:00,2021,7,Sunday,18,,HARRIET ST,42.35326469365357,-71.15626648256838,"(42.35326469365357, -71.15626648256838)"
212047454,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,241,0,2021-07-11 18:46:00,2021,7,Sunday,18,,COLUMBIA RD,42.318373220740305,-71.06356299878752,"(42.318373220740305, -71.06356299878752)"
212047447,423,,ASSAULT - AGGRAVATED,B2,282,1,2021-07-10 04:00:00,2021,7,Saturday,4,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
212047446,3115,,INVESTIGATE PERSON,B3,428,0,2021-07-11 16:55:00,2021,7,Sunday,16,,HOSMER ST,42.28079658122844,-71.09039723562948,"(42.28079658122844, -71.09039723562948)"
212047443,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,D14,754,0,2021-07-11 17:53:00,2021,7,Sunday,17,,TREMONT ST,42.355407375169605,-71.06312432552214,"(42.355407375169605, -71.06312432552214)"
212047440,801,,ASSAULT - SIMPLE,B3,464,0,2021-07-11 17:15:00,2021,7,Sunday,17,,BLUE HILL AVE,42.29012203974359,-71.08964896168239,"(42.29012203974359, -71.08964896168239)"
212047435,301,,ROBBERY,B3,465,0,2021-07-10 04:00:00,2021,7,Saturday,4,,BLUE HILL AVENUE,0,0,"(0, 0)"
212047428,423,,ASSAULT - AGGRAVATED,B3,406,0,2021-07-11 15:20:00,2021,7,Sunday,15,,RIVER ST,42.27222807962702,-71.0700614903142,"(42.27222807962702, -71.0700614903142)"
212047424,3115,,INVESTIGATE PERSON,B2, ,0,2021-07-11 15:34:00,2021,7,Sunday,15,,"GUILD ROW & MALCOLM X BLVD
ROXBURY  MA 02119
UNITE",42.329408036168545,-71.08594196476098,"(42.329408036168545, -71.08594196476098)"
212047423,3201,,PROPERTY - LOST/ MISSING,B3,465,0,2021-07-08 00:00:00,2021,7,Thursday,0,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
212047419,3115,,INVESTIGATE PERSON,B2,239,0,2021-07-11 14:03:00,2021,7,Sunday,14,,DUDLEY ST,42.31735471710791,-71.06582970165483,"(42.31735471710791, -71.06582970165483)"
212047414,3207,,PROPERTY - FOUND,D14,786,0,2021-07-11 15:04:00,2021,7,Sunday,15,,MOUNT HOOD RD,42.34193933273402,-71.14324903877099,"(42.34193933273402, -71.14324903877099)"
212047408,1402,,VANDALISM,B3,433,0,2021-07-10 18:30:00,2021,7,Saturday,18,,CORBET ST,42.282957315340994,-71.08361450382698,"(42.282957315340994, -71.08361450382698)"
212047398,3005,,SICK ASSIST,B3,452,0,2021-07-11 14:08:00,2021,7,Sunday,14,,KENBERMA RD,42.29574021546124,-71.07322637493333,"(42.29574021546124, -71.07322637493333)"
212047396,617,,LARCENY THEFT FROM BUILDING,D14,778,0,2021-07-08 11:34:00,2021,7,Thursday,11,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
212047388,1402,,VANDALISM,B3,457,0,2021-07-11 13:57:00,2021,7,Sunday,13,,CHARLOTTE ST,42.29944215455069,-71.08489748232857,"(42.29944215455069, -71.08489748232857)"
212047383,2670,,HARASSMENT/ CRIMINAL HARASSMENT,B3,406,0,2021-07-11 10:15:00,2021,7,Sunday,10,,RIVER ST,42.271330052757,-71.08299865022084,"(42.271330052757, -71.08299865022084)"
212047382,3801,,M/V ACCIDENT - OTHER,B2,282,0,2021-07-11 13:20:00,2021,7,Sunday,13,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
212047379,1402,,VANDALISM,B3,465,0,2021-07-11 13:56:00,2021,7,Sunday,13,,HANSBOROUGH ST,42.288103616599585,-71.0915333505867,"(42.288103616599585, -71.0915333505867)"
212047378,1402,,VANDALISM,B3,464,0,2021-07-11 13:37:00,2021,7,Sunday,13,,HANSBOROUGH ST,42.288103616599585,-71.0915333505867,"(42.288103616599585, -71.0915333505867)"
212047377,1001,,FORGERY / COUNTERFEITING,B3,427,0,2021-07-11 00:00:00,2021,7,Sunday,0,,BLUE HILL AVE,42.2796829924884,-71.09286048302566,"(42.2796829924884, -71.09286048302566)"
212047362,619,,LARCENY ALL OTHERS,B2,316,0,2021-07-08 08:00:00,2021,7,Thursday,8,,HUTCHINGS ST,42.31190342902739,-71.09255936815404,"(42.31190342902739, -71.09255936815404)"
212047361,3005,,SICK ASSIST,D14,794,0,2021-07-11 11:55:00,2021,7,Sunday,11,,GLENVILLE AVE,42.34977987617878,-71.13423048700766,"(42.34977987617878, -71.13423048700766)"
212047358,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,312,0,2021-07-11 10:39:00,2021,7,Sunday,10,,TOWNSEND ST,42.31753807109602,-71.08800620382246,"(42.31753807109602, -71.08800620382246)"
212047355,724,,AUTO THEFT,B2,282,0,2021-07-11 09:57:00,2021,7,Sunday,9,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
212047354,3008,,SUICIDE / SUICIDE ATTEMPT,D14,778,0,2021-07-11 10:45:00,2021,7,Sunday,10,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
212047349,1402,,VANDALISM,B3,457,0,2021-07-11 10:50:00,2021,7,Sunday,10,,GLENWAY ST,42.30131085982784,-71.08443841383026,"(42.30131085982784, -71.08443841383026)"
212047344,3301,,VERBAL DISPUTE,D14,807,0,2021-07-11 10:20:00,2021,7,Sunday,10,,WAVERLY ST,42.36095924979293,-71.14141438052258,"(42.36095924979293, -71.14141438052258)"
212047343,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2,611,0,2021-07-11 10:09:00,2021,7,Sunday,10,,HUNTINGTON AVENUE,0,0,"(0, 0)"
212047337,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,282,0,2021-07-11 09:30:00,2021,7,Sunday,9,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
212047333,3005,,SICK ASSIST,B3,481,0,2021-07-11 09:20:00,2021,7,Sunday,9,,RIVER ST,42.26681253635599,-71.09566961413732,"(42.26681253635599, -71.09566961413732)"
